Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile,Job_Description_clean
1521531905731978,2 to 11 Years,MBA,$63K-$101K,BogotÃ¡,Colombia,4.5709,-74.2973,Full-Time,63248,2023-08-27,Both,Lisa Hernandez,3472925321,Customer Success Manager,Onboarding Specialist,Dice,"An Onboarding Specialist helps new employees integrate into the company. They facilitate orientation, training, and ensure a smooth transition into their roles.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Onboarding process management New employee orientation Training and development HR policies and procedures Employee engagement strategies,"Facilitate the onboarding process for new customers, ensuring a smooth transition. Educate clients on product features and best practices. Provide training and resources for successful adoption.",Mondelez International,"{""Sector"":""Food and Beverage"",""Industry"":""Food Consumer Products"",""City"":""Chicago"",""State"":""Illinois"",""Zip"":""60607"",""Website"":""www.mondelezinternational.com"",""Ticker"":""MDLZ"",""CEO"":""Dirk Van De Put""}",onboard specialist help new employe integr compani facilit orient train ensur smooth transit role
2521984925358284,4 to 8 Years,M.Tech,$64K-$92K,Marigot,St. Martin (French part),18.0708,-63.0501,Part-Time,58109,2022-10-02,Both,Vanessa Thomas,266.859.5033,SEO Specialist,SEO Analyst,Dice,"SEO Analysts optimize websites for search engines, conduct keyword research, analyze performance metrics, and implement strategies to improve search rankings.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Search engine optimization Keyword research SEO tools (e.g., Google Analytics, SEMrush) On-page and off-page optimization","Conduct keyword research, on-page and off-page SEO optimization, and website audits. Monitor search engine rankings and website traffic. Generate SEO reports and recommendations.",Altria Group,"{""Sector"":""Tobacco"",""Industry"":""Tobacco"",""City"":""Richmond"",""State"":""Virginia"",""Zip"":""23230"",""Website"":""www.altria.com"",""Ticker"":""MO"",""CEO"":""Billy Gifford""}",seo analyst optim websit search engin conduct keyword research analyz perform metric implement strategi improv search rank
1699072923777438,4 to 13 Years,M.Com,$58K-$113K,Philipsburg,Sint Maarten (Dutch part),18.0425,-63.0548,Full-Time,18564,2023-04-29,Female,Christopher Jenkins,(604)840-8228x49433,Financial Analyst,Budget Analyst,Jobs2Careers,"Budget Analysts manage and analyze financial data to develop, monitor, and report on budgets. They work with departments to ensure budget compliance, identify cost-saving opportunities, and provide financial insights to support strategic planning and decision-making.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Budget planning Financial forecasting Excel proficiency Data analysis,"Develop and manage budgets, track financial performance, and prepare financial reports. Collaborate with department heads to create and monitor budget plans. Identify cost-saving opportunities.",Albertsons,"{""Sector"":""Retail"",""Industry"":""Food and Drug Stores"",""City"":""Boise"",""State"":""Idaho"",""Zip"":""83706"",""Website"":""www.albertsonscompanies.com"",""Ticker"":""ACI"",""CEO"":""Vivek Sankaran""}",budget analyst manag analyz financi data develop monitor report budget work depart ensur budget complianc identifi cost save opportun provid financi insight support strateg plan decis make
2834677018340783,0 to 10 Years,BCA,$63K-$128K,Funafuti,Tuvalu,-7.1095,177.6493,Contract,97185,2022-08-07,Male,Lindsey Rodgers,5859806137,Systems Analyst,Business Systems Analyst,Idealist,"A Business Systems Analyst analyzes business processes and requirements, recommends technology solutions, and bridges the gap between business objectives and IT systems.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Business systems analysis Requirements gathering Process improvement,Focus on improving business processes through technology solutions. Conduct business process modeling and workflow analysis. Facilitate communication between business and IT stakeholders.,Bharti Infratel,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""New Delhi"",""State"":""DL"",""Zip"":""110 002"",""Website"":""www.bharti-infratel.com"",""Ticker"":""INFRATEL"",""CEO"":""Bimal Dayal""}",busi system analyst analyz busi process requir recommend technolog solut bridg gap busi object system
255237673792668,1 to 14 Years,BA,$58K-$101K,Yaren District (de facto),Nauru,-0.5228,166.9315,Contract,64486,2022-11-29,Both,Travis Smith,869-594-1204x5575,Pediatrician,Pediatric Specialist,Indeed,"Pediatric Specialists are doctors with expertise in specific pediatric subspecialties like cardiology, oncology, or gastroenterology. They provide specialized care and treatment for children with complex or rare medical conditions.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Pediatric specialization Advanced pediatric care Pediatric subspecialty (e.g., pediatric cardiology, pediatric oncology) Pediatric diagnostics Pediatric treatment","Specialize in a specific area of pediatric medicine, such as cardiology or neurology. Diagnose and treat complex medical conditions in children. Collaborate with other specialists for comprehensive care.",Kimberly-Clark,"{""Sector"":""Consumer Goods"",""Industry"":""Household and Personal Products"",""City"":""Irving"",""State"":""Texas"",""Zip"":""75038"",""Website"":""www.kimberly-clark.com"",""Ticker"":""KMB"",""CEO"":""Mike Hsu""}",pediatr specialist doctor expertis specif pediatr subspecialti like cardiolog oncolog gastroenterolog provid special care treatment children complex rare medic condit
1128727651801286,4 to 9 Years,BBA,$63K-$81K,Bratislava,Slovak Republic,48.669,19.699,Full-Time,64512,2022-06-27,Both,Andrew Snyder,8149362841,Marketing Director,Marketing Communications Director,The Muse,"Marketing Communications Directors manage marketing communication efforts. They oversee messaging, branding, and promotional activities to effectively reach target audiences.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Marketing communication Public relations Content strategy Crisis management Media relations,"Lead marketing communications efforts, including public relations and content marketing. Create marketing collateral and press releases. Manage media relations and crisis communications.",M&T Bank,"{""Sector"":""Financial Services"",""Industry"":""Commercial Banks"",""City"":""Buffalo"",""State"":""New York"",""Zip"":""14203"",""Website"":""www.mtb.com"",""Ticker"":""MTB"",""CEO"":""Rene F. Jones""}",market commun director manag market commun effort overse messag brand promot activ effect reach target audienc
768680871766062,1 to 13 Years,BBA,$61K-$99K,Libreville,Gabon,-0.8037,11.6094,Temporary,94309,2023-05-08,Both,Amy Tucker,+1-762-963-0940,Substance Abuse Counselor,Recovery Coach,The Muse,"A Recovery Coach offers guidance and support to individuals in addiction recovery, aiding in their journey toward sobriety and helping them build a stable and fulfilling life.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Addiction recovery support Motivational interviewing Relapse prevention strategies,Offer ongoing support and guidance to individuals in recovery. Assist with relapse prevention strategies and coping skills. Foster a supportive and empathetic relationship.,Auto-Owners Insurance,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Mutual)"",""City"":""Lansing"",""State"":""Michigan"",""Zip"":""48917"",""Website"":""www.auto-owners.com"",""Ticker"":"""",""CEO"":""Jamie Whisnant""}",recoveri coach offer guidanc support individu addict recoveri aid journey toward sobrieti help build stabl fulfil life
2902293267723834,5 to 15 Years,B.Com,$56K-$121K,Lisbon,Portugal,39.3999,-8.2245,Full-Time,56846,2022-03-29,Female,Laurie Henderson,+1-314-813-2664x707,Occupational Therapist,Mental Health Occupational Therapist,Dice,A Mental Health Occupational Therapist assists individuals with mental health conditions in improving their daily functioning and coping skills through therapy and interventions.,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Mental health assessment and evaluation Psychotherapy techniques Cognitive-behavioral therapy (CBT) Trauma-informed care Crisis intervention Substance abuse treatment Group therapy Cultural competence Ethical standards and boundaries Active listening skills,"Work with individuals facing mental health issues, helping them develop coping skills and daily routines. Conduct therapeutic activities and interventions. Collaborate with mental health professionals.",MTU Aero Engines AG,"{""Sector"":""Aerospace and Defense"",""Industry"":""Aerospace & Defense"",""City"":""Munich"",""State"":""Bavaria"",""Zip"":""80992"",""Website"":""https://www.mtu.de/"",""Ticker"":""MTX.DE"",""CEO"":""Michael Schrempp""}",mental health occup therapist assist individu mental health condit improv daili function cope skill therapi intervent
2549014805624921,1 to 13 Years,B.Tech,$60K-$93K,Dublin,Ireland,53.1424,-7.6921,Intern,101116,2021-12-21,Male,Adam Morton,639.829.3077x07132,Sales Associate,Retail Sales Associate,Indeed,"A Retail Sales Associate assists customers in retail environments, helping them find products, providing product information, and ensuring a positive shopping experience.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Customer service Sales techniques Product knowledge Cash handling Communication skills,"Assist customers in retail stores, answer questions, and provide product information. Process sales transactions and handle customer inquiries and returns. Maintain store displays and merchandising.",Laboratory Corp. of America,"{""Sector"":""Healthcare Services"",""Industry"":""Health Care: Pharmacy and Other Services"",""City"":""Burlington"",""State"":""North Carolina"",""Zip"":""27215"",""Website"":""www.labcorp.com"",""Ticker"":""LH"",""CEO"":""Adam H. Schechter""}",retail sale associ assist custom retail environ help find product provid product inform ensur posit shop experi
2625276408916138,3 to 8 Years,BBA,$56K-$118K,San Salvador,El Salvador,13.7942,-88.8965,Part-Time,38637,2023-03-10,Both,Bradley Brown,(225)613-3479,Mechanical Engineer,HVAC Engineer,CareerBuilder,"HVAC Engineers specialize in heating, ventilation, and air conditioning systems, designing efficient HVAC solutions for buildings and facilities.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Knowledge of HVAC systems and equipment Mechanical engineering skills Problem-solving abilities AutoCAD proficiency HVAC design and installation expertise,"Specialize in heating, ventilation, and air conditioning (HVAC) systems design. Calculate HVAC load requirements and design energy-efficient systems. Ensure compliance with HVAC standards.",Paccar,"{""Sector"":""Automotive"",""Industry"":""Motor Vehicles & Parts"",""City"":""Bellevue"",""State"":""Washington"",""Zip"":""98004"",""Website"":""www.paccar.com"",""Ticker"":""PCAR"",""CEO"":""Preston Feight""}",hvac engin special heat ventil air condit system design effici hvac solut build facil
2204826976058936,0 to 12 Years,MCA,$60K-$129K,Road Town,British Virgin Islands,18.4207,-64.6399,Intern,129259,2021-12-18,Female,Tanya Rangel,001-688-515-6845x883,Electrical Designer,PCB Designer,Monster,"PCB Designers specialize in designing printed circuit boards (PCBs). They create PCB layouts, ensure proper connectivity, and consider electrical and mechanical requirements.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",PCB design Electronics PCB layout software proficiency Circuit design Quality control,Design printed circuit boards (PCBs) for electronic devices and systems. Create schematics and layouts. Optimize PCBs for performance and manufacturability.,Zoetis,"{""Sector"":""Healthcare"",""Industry"":""Pharmaceuticals"",""City"":""Parsippany"",""State"":""New Jersey"",""Zip"":""7054"",""Website"":""www.zoetis.com"",""Ticker"":""ZTS"",""CEO"":""Kristin C. Peck""}",pcb design special design print circuit board creat pcb layout ensur proper connect consid electr mechan requir
1307502863538316,1 to 8 Years,BCA,$56K-$123K,AsunciÃ³n,Paraguay,-23.442503,-58.443832,Intern,15171,2023-07-06,Male,Jonathan Ramirez,(891)620-8771x70097,Art Director,Creative Director,Stack Overflow Jobs,"Creative Directors lead creative teams in developing visual and conceptual designs for various media, ensuring brand consistency and artistic quality.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Creative leadership Art direction Concept development Visual design Advertising and marketing expertise,"Lead and oversee creative teams, including graphic designers and copywriters. Develop and maintain the artistic and creative direction of projects. Ensure brand consistency and visual identity in all creative materials.",Amgen,"{""Sector"":""Healthcare"",""Industry"":""Pharmaceuticals"",""City"":""Thousand Oaks"",""State"":""California"",""Zip"":""91320"",""Website"":""www.amgen.com"",""Ticker"":""AMGN"",""CEO"":""Robert A. Bradway""}",creativ director lead creativ team develop visual conceptu design variou media ensur brand consist artist qualiti
1783038709502119,2 to 14 Years,BCA,$60K-$94K,Gaza,West Bank and Gaza,31.9522,35.2332,Intern,39824,2023-02-08,Male,Elizabeth Brooks,606.435.7262,Nurse Manager,Nurse Educator,The Muse,"Nurse Educators are responsible for teaching and mentoring nursing students and healthcare professionals. They develop and deliver educational programs, assess learning outcomes, and ensure the competence of nursing staff.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Nursing education Curriculum development Clinical instruction Assessment and evaluation Educational technology Communication skills,"Educate and train nursing staff on best practices, new procedures, and medical technologies. Develop and deliver nursing education programs and curricula. Assess and evaluate nursing competencies.",Marsh & McLennan,"{""Sector"":""Insurance"",""Industry"":""Diversified Financials"",""City"":""New York"",""State"":""New York"",""Zip"":""10036"",""Website"":""www.marshmclennan.com"",""Ticker"":""MMC"",""CEO"":""John Q. Doyle""}",nurs educ respons teach mentor nurs student healthcar profession develop deliv educ program assess learn outcom ensur compet nurs staff
2597584253329549,4 to 10 Years,BA,$58K-$125K,Douglas,Isle of Man,54.2361,-4.5481,Full-Time,120658,2023-03-16,Both,Kevin Ellison,(821)939-3767x375,Data Scientist,Data Engineer,USAJOBS,"Data Engineers design and maintain data pipelines, ensuring data availability and quality for analysis and reporting purposes.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data integration ETL (Extract, Transform, Load) Big data technologies (e.g., Hadoop, Spark) Database management Data warehousing","Design, build, and maintain data pipelines and ETL (Extract, Transform, Load) processes. Ensure data accessibility and availability for analytics and reporting. Collaborate with data scientists and analysts.",Shriram Transport Finance Company,"{""Sector"":""Financial Services"",""Industry"":""Financial Services"",""City"":""Mumbai"",""State"":""MH"",""Zip"":""400 013"",""Website"":""www.stfc.in"",""Ticker"":""SRTRANSFIN"",""CEO"":""Umesh Revankar""}",data engin design maintain data pipelin ensur data avail qualiti analysi report purpos
1915499530327643,4 to 15 Years,B.Com,$56K-$80K,Panama City,Panama,8.5379,-80.7821,Contract,110376,2022-09-01,Both,Manuel Patterson,001-605-445-1888x384,SEM Specialist,Search Engine Marketer,SimplyHired,"Search Engine Marketers optimize online content for search engines. They use SEO strategies to improve website rankings, increase organic traffic, and enhance online visibility.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Search engine marketing PPC advertising SEO strategy Data analysis Digital marketing skills,"Plan and execute search engine marketing (SEM) campaigns, including Google Ads and Bing Ads. Conduct keyword research and ad optimization. Analyze SEM performance metrics.",W.R. Berkley,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""Greenwich"",""State"":""Connecticut"",""Zip"":""6830"",""Website"":""www.berkley.com"",""Ticker"":""WRB"",""CEO"":""Robert Berkley""}",search engin market optim onlin content search engin use seo strategi improv websit rank increas organ traffic enhanc onlin visibl
392760471034312,1 to 15 Years,PhD,$59K-$112K,AsunciÃ³n,Paraguay,-23.442503,-58.443832,Temporary,129842,2021-12-27,Female,Matthew Cole,740.780.3313x33465,Business Analyst,Healthcare Business Analyst,FlexJobs,"Healthcare Business Analysts work in the healthcare industry, analyzing data and processes to improve healthcare delivery. They collaborate with healthcare professionals and IT teams to optimize systems and workflows.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Healthcare industry knowledge Health data analysis HIPAA regulations EMR systems,"Work in the healthcare sector, analyzing healthcare data and processes to improve patient care and operational efficiency. Identify opportunities for process improvement and cost reduction. Collaborate with healthcare professionals and stakeholders.",The Walt Disney Company,"{""Sector"":""Entertainment/Media"",""Industry"":""Entertainment"",""City"":""Burbank"",""State"":""CA"",""Zip"":""91521"",""Website"":""https://www.thewaltdisneycompany.com/"",""Ticker"":""DIS"",""CEO"":""Bob Chapek""}",healthcar busi analyst work healthcar industri analyz data process improv healthcar deliveri collabor healthcar profession team optim system workflow
1508303925501835,0 to 14 Years,BA,$56K-$80K,Papeete,French Polynesia,-17.6797,-149.4068,Full-Time,26249,2021-10-10,Female,Kelli Proctor,001-651-730-5727x1685,Graphic Designer,UI/UX Designer,LinkedIn,"UI/UX Designers focus on creating user-friendly and visually appealing interfaces for digital products. They conduct user research, design wireframes and prototypes, and collaborate with development teams to ensure a seamless and enjoyable user experience.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","User interface (UI) design User experience (UX) design Wireframing and prototyping tools (e.g., Sketch, Figma) Usability testing Information architecture Interaction design Mobile and responsive design",Focus on user interface (UI) and user experience (UX) design for websites and applications to enhance user engagement. Conduct user research and usability testing. Collaborate with developers to implement designs.,NetEase,"{""Sector"":""Technology and Entertainment"",""Industry"":""Technology & Entertainment"",""City"":""Beijing"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.netease.com/"",""Ticker"":""NTES"",""CEO"":""William Ding Lei""}",design focu creat user friendli visual appeal interfac digit product conduct user research design wirefram prototyp collabor develop team ensur seamless enjoy user experi
1062857746044619,5 to 11 Years,B.Com,$65K-$106K,San Salvador,El Salvador,13.7942,-88.8965,Temporary,24490,2023-02-03,Both,Ricardo Lane,001-823-384-3142x13290,Financial Advisor,Retirement Planner,Snagajob,"Retirement Planners assist clients in planning for retirement, including savings strategies, pension options, and retirement income planning.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Retirement planning Social security Investment products Tax planning Estate planning,"Specialize in retirement planning, helping clients prepare for financial security in retirement. Create retirement income plans and strategies. Address tax and estate planning considerations.",Daimler AG (now known as Mercedes-Benz AG),"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""Stuttgart"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.daimler.com"",""Ticker"":""DAI"",""CEO"":""Ola K llenius""}",retir planner assist client plan retir includ save strategi pension option retir incom plan
148231967382049,1 to 11 Years,BA,$58K-$103K,Juba,South Sudan,6.877,31.307,Temporary,100323,2023-01-19,Female,Molly Leon,245-542-3671,Psychologist,School Psychologist,ZipRecruiter,"School Psychologists work in educational settings, supporting students emotional and academic development. They provide counseling and assessments to enhance learning outcomes.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",School psychology Special education knowledge Assessment and testing Individualized education plans Collaboration skills,"Work in educational settings to support students emotional and psychological well-being. Conduct assessments, provide counseling, and collaborate with educators. Assist in the development of individualized education plans.",Eli Lilly,"{""Sector"":""Healthcare"",""Industry"":""Pharmaceuticals"",""City"":""Indianapolis"",""State"":""Indiana"",""Zip"":""46285"",""Website"":""www.lilly.com"",""Ticker"":""LLY"",""CEO"":""David A. Ricks""}",school psychologist work educ set support student emot academ develop provid counsel assess enhanc learn outcom
2213723516031168,5 to 8 Years,M.Com,$63K-$80K,Thimphu,Bhutan,27.5142,90.4336,Contract,126299,2021-12-10,Both,Emily Davis,9023992470,Administrative Assistant,Data Entry Specialist,FlexJobs,"Accurately input and maintain data in databases or spreadsheets, ensuring data integrity and organization.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Data entry accuracy and speed Database software (e.g., Microsoft Access, Excel) Attention to detail Time management Organization Multitasking Keyboarding skills Data verification Problem-solving Communication skills Computer proficiency",Accurately enter and maintain data in databases or spreadsheets. Perform data verification and quality checks. Assist with data analysis and reporting.,Northwestern Mutual,"{""Sector"":""Insurance"",""Industry"":""Insurance: Life, Health (Mutual)"",""City"":""Milwaukee"",""State"":""Wisconsin"",""Zip"":""53202"",""Website"":""www.northwesternmutual.com"",""Ticker"":"""",""CEO"":""John Schlifske""}",accur input maintain data databas spreadsheet ensur data integr organ
786476694326389,1 to 10 Years,B.Tech,$65K-$116K,Willemstad,Curacao,12.1696,-68.99,Intern,17089,2022-03-10,Both,Mark Noble,001-883-333-6213,QA Analyst,Software QA Tester,Monster,"Software QA Testers ensure the quality of software products by designing and executing test cases, identifying defects, and reporting issues to developers. They play a critical role in ensuring software reliability and functionality.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Software quality assurance Test planning Test case design Test execution Defect tracking Test automation (e.g., Selenium)","Perform manual testing of software applications, identify defects, and report issues. Create and execute test cases and test plans. Collaborate with developers to resolve defects.",PayPal Holdings,"{""Sector"":""Financial Services"",""Industry"":""Financial Data Services"",""City"":""San Jose"",""State"":""California"",""Zip"":""95131"",""Website"":""www.paypal.com"",""Ticker"":""PYPL"",""CEO"":""Daniel H. Schulman""}",softwar tester ensur qualiti softwar product design execut test case identifi defect report issu develop play critic role ensur softwar reliabl function
1864996850784532,2 to 9 Years,BCA,$59K-$114K,Bandar Seri Begawan,Brunei,4.5353,114.7277,Part-Time,54794,2023-07-23,Male,Gregory Conway,440-904-1013x2741,Registered Nurse,Charge Nurse,Dice,"A Charge Nurse leads and supervises nursing staff, coordinates patient care, and ensures efficient operations within a healthcare unit or department.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Nursing leadership Charge nurse responsibilities Team coordination,Supervise nursing staff and allocate patient assignments. Ensure compliance with nursing standards and protocols. Act as a resource for nursing-related issues.,MGM Resorts International,"{""Sector"":""Hospitality and Entertainment"",""Industry"":""Hotels, Casinos, Resorts"",""City"":""Las Vegas"",""State"":""Nevada"",""Zip"":""89109"",""Website"":""www.mgmresorts.com"",""Ticker"":""MGM"",""CEO"":""William J. Hornbuckle""}",charg nurs lead supervis nurs staff coordin patient care ensur effici oper within healthcar unit depart
2086601866863652,5 to 12 Years,BA,$56K-$88K,Tbilisi,Georgia,42.3154,43.3569,Part-Time,92896,2022-07-24,Male,Lisa Osborne,001-433-972-6693x9177,Back-End Developer,API Developer,Dice,An API Developer creates and maintains application programming interfaces (APIs) that enable data exchange between different software applications or systems.,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","API design and development RESTful API knowledge Security protocols (OAuth, JWT)",Design and implement APIs (Application Programming Interfaces) for data communication between different software systems. Ensure API security and compatibility. Document API usage and specifications.,Whitehaven Coal,"{""Sector"":""Mining and Metals/Coal"",""Industry"":""Mining"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2000"",""Website"":""https://www.whitehavennews.com.au/"",""Ticker"":""WHC"",""CEO"":""Paul Flynn""}",api develop creat maintain applic program interfac enabl data exchang differ softwar applic system
2972373854233073,2 to 15 Years,MBA,$56K-$112K,Kinshasa,Democratic Republic Of Congo,-4.0383,21.7587,Temporary,132243,2023-01-27,Male,Theresa Wong,(949)307-0821x2280,UX Researcher,UX Strategist,Snagajob,"Develop user experience (UX) strategies, create user journeys, and ensure user-centric design in product development.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",User experience strategy User journey mapping Design thinking,Develop UX strategies and roadmaps based on user research and business goals. Collaborate with design and development teams to implement UX enhancements. Conduct usability assessments of existing products.,China COSCO Shipping Corporation,"{""Sector"":""Shipping and Logistics"",""Industry"":""Transportation/Logistics"",""City"":""Shanghai"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""http://www.cosco.com/"",""Ticker"":""1919.HK"",""CEO"":""Xu Lirong""}",develop user experi strategi creat user journey ensur user centric design product develop
936491442412507,2 to 14 Years,MCA,$57K-$102K,Tbilisi,Georgia,42.3154,43.3569,Part-Time,18197,2022-11-09,Male,Michael West,(561)460-9118,Chemical Engineer,Quality Control Engineer,Snagajob,"Monitor and maintain product quality standards, perform inspections, and implement quality control procedures.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Quality control processes Quality assurance standards (e.g., ISO) Statistical analysis Inspection techniques Documenting quality issues Root cause analysis Communication with production teams Problem-solving Attention to detail Technical knowledge",Focus on product quality assurance and testing. Develop quality control procedures and standards. Investigate and resolve quality issues.,Quest Diagnostics,"{""Sector"":""Healthcare Services"",""Industry"":""Health Care: Pharmacy and Other Services"",""City"":""Secaucus"",""State"":""New Jersey"",""Zip"":""7094"",""Website"":""www.questdiagnostics.com"",""Ticker"":""DGX"",""CEO"":""James E. Davis""}",monitor maintain product qualiti standard perform inspect implement qualiti control procedur
2379597339445196,5 to 8 Years,B.Com,$56K-$117K,Palikir,"Micronesia, Fed. Sts.",7.4256,150.5508,Part-Time,62171,2021-10-24,Female,Erin Hess,001-350-980-7745x802,Product Manager,Technical Product Manager,Internships.com,"Technical Product Managers oversee the development and enhancement of technical products. They define product requirements, prioritize features, collaborate with development teams, and ensure the product aligns with the companys strategic goals and market needs.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Product management principles Technical background Agile development methodologies Product roadmap planning Market research and analysis Stakeholder communication Problem-solving skills,"Define product requirements, prioritize features, and collaborate with development teams to deliver technical products. Create product roadmaps and release plans. Gather and incorporate feedback from stakeholders.",Royal Caribbean Group,"{""Sector"":""Travel/Cruise Lines"",""Industry"":""Travel and Leisure - Cruises"",""City"":""Miami"",""State"":""FL"",""Zip"":""33132"",""Website"":""https://www.rclcorporate.com/"",""Ticker"":""RCL"",""CEO"":""Richard D. Fain""}",technic product manag overse develop enhanc technic product defin product requir priorit featur collabor develop team ensur product align compani strateg goal market need
1629568363085115,0 to 15 Years,BA,$57K-$92K,Ulaanbaatar,Mongolia,46.8625,103.8467,Part-Time,102320,2022-01-17,Female,Bruce Love,632.987.6766x675,Structural Engineer,Construction Engineer,Idealist,"A Construction Engineer manages construction projects, oversees project planning, budgets, and construction activities, and ensures projects are completed on time and within budget.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Construction management Structural design AutoCAD proficiency Project management Site inspection,"Oversee construction projects, including structural aspects, budgeting, and scheduling. Collaborate with architects and contractors. Ensure compliance with building codes and safety standards.",Citigroup,"{""Sector"":""Financial Services"",""Industry"":""Commercial Banks"",""City"":""New York"",""State"":""New York"",""Zip"":""10013"",""Website"":""www.citigroup.com"",""Ticker"":""C"",""CEO"":""Jane Fraser""}",construct engin manag construct project overse project plan budget construct activ ensur project complet time within budget
3034532988232654,1 to 13 Years,B.Com,$64K-$127K,Athens,Greece,39.0742,21.8243,Intern,100611,2023-06-04,Female,Brittany Taylor,+1-930-618-5415,Physical Therapist,Orthopedic Physical Therapist,ZipRecruiter,"Provide physical therapy services to patients with orthopedic conditions, rehabilitate injuries, and improve mobility.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Orthopedic assessment and treatment Rehabilitation exercises Patient education,Specialize in treating musculoskeletal injuries and conditions. Conduct evaluations and develop personalized treatment plans. Provide manual therapy and exercise programs.,Amazon.com,"{""Sector"":""Technology"",""Industry"":""Internet Services and Retailing"",""City"":""Seattle"",""State"":""Washington"",""Zip"":""98109"",""Website"":""www.amazon.com"",""Ticker"":""AMZN"",""CEO"":""Andrew R. Jassy""}",provid physic therapi servic patient orthoped condit rehabilit injuri improv mobil
